STRING_ID,English,Translation,Description,Spanish,Chinese,German,Brazilian,French,Russian,Korean
KeyDown,Down,,,Abajo,下,Runter,Para baixo,Bas,Вниз,아래로
KeyLeft,Left,,,Izquierda,左,Links,Esquerda,Gauche,Влево,왼쪽
KeyRight,Right,,,Derecha,右,Rechts,Direita,Droite,Вправо,오른쪽
KeyInteract,Interact,,,Interactuar,互动,Interagieren,Interagir,Interagir,Взаимодействовать,상호 작용
KeyUseHealth,Use Health Item,,,Usar artículo de salud,使用生命值道具,Gesundheitsgegenstand benutzen,Usar item de energia,Utiliser un objet de soin,Использовать лечебный предмет,헬스 아이템 사용
KeyInventory,Inventory,,,Inventario,物品栏,Inventar,Inventário,Inventaire,Инвентарь,인벤토리
KeyQuests,Missions,,,Misiones,任务,Missionen,Missões,Missions,Задания,미션
KeyStats,Stats,,,Estadísticas,属性,Spielerstatistik,Estatísticas,Statistiques,Характеристики,통계
KeyItem1,Use Toolbar Item 1,,,Usar el artículo 1 de la barra de herramientas,使用工具栏道具 1,Symbolleistengegenstand 1 benutzen,Usar Item 1 da Barra de Ferramentas,Utiliser l'objet 1 de la barre de raccourcis,Использовать 1-й предмет с панели действий,도구 모음 아이템 1 사용
KeyItem2,Use Toolbar Item 2,,,Usar el artículo 2 de la barra de herramientas,使用工具栏道具 2,Symbolleistengegenstand 2 benutzen,Usar Item 2 da Barra de Ferramentas,Utiliser l'objet 2 de la barre de raccourcis,Использовать 2-й предмет с панели действий,도구 모음 아이템 2 사용
KeyItem3,Use Toolbar Item 3,,,Usar el artículo 3 de la barra de herramientas,使用工具栏道具 3,Symbolleistengegenstand 3 benutzen,Usar Item 3 da Barra de Ferramentas,Utiliser l'objet 3 de la barre de raccourcis,Использовать 3-й предмет с панели действий,도구 모음 아이템 3 사용
KeyItem4,Use Toolbar Item 4,,,Usar el artículo 4 de la barra de herramientas,使用工具栏道具 4,Symbolleistengegenstand 4 benutzen,Usar Item 4 da Barra de Ferramentas,Utiliser l'objet 4 de la barre de raccourcis,Использовать 4-й предмет с панели действий,도구 모음 아이템 4 사용
KeyItem5,Use Toolbar Item 5,,,Usar el artículo 5 de la barra de herramientas,使用工具栏道具 5,Symbolleistengegenstand 5 benutzen,Usar Item 5 da Barra de Ferramentas,Utiliser l'objet 5 de la barre de raccourcis,Использовать 5-й предмет с панели действий,도구 모음 아이템 5 사용
KeySelectNext,Select Next Weapon,,,Seleccionar próxima arma,选择下一件武器,Nächste Waffe auswählen,Selecionar próxima arma,Sélectionner l'arme suivante,Выбрать следующее оружие,다음 무기 선택
KeySelectPrev,Select Previous Weapon,,,Seleccionar el arma anterior,选择上一件武器,Vorherige Waffe auswählen,Selecionar arma anterior,Sélectionner l'arme précédente,Выбрать предыдущее оружие,이전 무기 선택
KeySelectUp,Use Toolbar Item 1,,,Usar el artículo 1 de la barra de herramientas,使用工具栏道具 1,Symbolleistengegenstand 1 benutzen,Usar Item 1 da Barra de Ferramentas,Utiliser l'objet 1 de la barre de raccourcis,Использовать 1-й предмет с панели действий,도구 모음 아이템 1 사용
KeySelectDown,Use Toolbar Item 2,,,Usar el artículo 2 de la barra de herramientas,使用工具栏道具 2,Symbolleistengegenstand 2 benutzen,Usar Item 2 da Barra de Ferramentas,Utiliser l'objet 2 de la barre de raccourcis,Использовать 2-й предмет с панели действий,도구 모음 아이템 2 사용
KeySelectLeft,Use Toolbar Item 3,,,Usar el artículo 3 de la barra de herramientas,使用工具栏道具 3,Symbolleistengegenstand 3 benutzen,Usar Item 3 da Barra de Ferramentas,Utiliser l'objet 3 de la barre de raccourcis,Использовать 3-й предмет с панели действий,도구 모음 아이템 3 사용
KeySelectRight,Use Toolbar Item 4,,,Usar el artículo 4 de la barra de herramientas,使用工具栏道具 4,Symbolleistengegenstand 4 benutzen,Usar Item 4 da Barra de Ferramentas,Utiliser l'objet 4 de la barre de raccourcis,Использовать 4-й предмет с панели действий,도구 모음 아이템 4 사용
KeyMenuJ,Main Menu,,,Menú principal,主菜单,Hauptmenü,Menu Principal,Menu principal,Главное меню,기본 메뉴
Keyboard,Keyboard,,,Teclado,键盘,Tastatur,Teclado,Clavier,Клавиатура,키보드
Gamepad,Gamepad,,,Mando,手柄,Gamepad,Gamepad,Manette,Геймпад,게임 패드
GeneratingFloor,GENERATING FLOOR,,"Essentially a ""generating level"" message",GENERANDO PLANTA,正在生成关卡,ABSCHNITT WIRD GENERIERT,GERANDO ANDAR,GÉNÉRATION DE L'ÉTAGE,ИДЕТ СОЗДАНИЕ ЭТАЖА,플로어 생성 중
Protip,PROTIP,,Tips shown before levels,CONSEJO DE EXPERTO,高级技巧,TIPP VOM PROFI,DICA AVANÇADA,ASTUCE DE PRO,СОВЕТ ОТ ПРОФИ,프로팁
GeneratingHome,Returning Home...,,,Regresando a casa...,正在返回家园...,Rückkehr nach Hause...,Voltando para casa...,Retour à la maison...,Возвращаемся домой...,홈으로 돌아가는 중...
GeneratingHomeCoop,"Congratulations, you have friends!",,,"¡Enhorabuena, tienes amigos!",恭喜，你有朋友啦！,"Glückwunsch, du hast Freunde!","Parabéns, você tem amigos!","Félicitations, vous avez des amis !","Поздравляем, у тебя есть друзья!","축하해요, 친구가 생겼어요!"
GeneratingHomeNoCoop,"Ohhhh, so lonely!",,,¡Te han dejado solo!,哦，好寂寞呀！,"Ohhhh, so einsam!","Ahhhh, tão sozinho!","Ooooh, tout seul !",О — Одиночество!,"아아앙, 너무 외로워!"
GeneratingHomeKeyboard,The PC gaming master race has no need for gamepads!,,,¡La raza maestra de jugadores de PC no necesita gamepads!,高级玩家没必要用手柄！,Beim PC-Spiel-Meisterrennen braucht man keine Gamepads!,A raça superior dos jogadores de PC não precisa de gamepads!,Le jeu PC supérieur n'a pas besoin de manettes !,Высшая раса ПК-игроков не признает геймпады!,PC 게임 마스터 레이스에는 게임 패드가 필요 없어요!
GeneratingHomeGamepad,Enjoy gamepadding!,,,¡Disfruta de tu gamepad!,尽情享受手柄的乐趣吧！,Viel Spaß mit dem Gamepad!,Desfrute de seu gamepad!,Profitez bien de votre manette de jeu !,Геймпад наше все!,신나게 게임 패드로 즐기세요!
GeneratingTutorial,Get ready to LEARN!,,,¡Prepárate para aprender!,准备开始学习吧！,Mach dich bereit zum LERNEN!,Prepare-se para APRENDER!,Préparez-vous à APPRENDRE !,Сейчас ты многому научишься!,학습 준비!
Optional,Optional,,,Opcional,可选,Wahlweise,Opcional,Facultatif,Необязательный,옵션
BigQuest,Big Quest,,"Each character class will have a ""big quest"", as in ""takes most of the game to complete""",Gran Misión,大任务,Große Aufgabe,Grande Missão,Grosse quête,Основная миссия,빅 퀘스트
ComingSoon,Coming Soon,,,Próximamente,即将推出,Demnächst verfügbar,Em breve,À venir bientôt,Скоро,곧 제공 예정
Soon,Soon,,,Pronto,即将,Bald,Brevemente,Bientôt,Скоро,곧
Kill,Neutralize,,Mission types,Neutralizar,消灭,Neutralisieren,Neutralizar,Neutraliser,Нейтрализация,무력화
KillAll,Neutralize Some Folks,,,Neutralizar a algunas personas,消灭一些人,Neutralisiere ein paar Leute,Neutralizar algumas pessoas,Neutralisez quelques personnes,Нейтрализовать всех,사람들을 무력화
KillAndRetrieve,Neutralize and Retrieve,,,Neutralizar y recuperar,消灭并取回,Neutralisieren und einstecken,Neutralizar e recuperar,Neutraliser et récupérer,Нейтрализация и поиск,무력화하고 검색
DestroyAndRetrieve,Destroy and Retrieve,,,Destruir y recuperar,摧毁并取回,Zerstören und einstecken,Destruir e recuperar,Détruire et récupérer,Уничтожение и поиск,파괴하고 검색
RoughUp,Rough Up,,,Dar una paliza,殴打,Verprügeln,Bater,Tabasser,Избиение,성나게 하기
GiveStatusEffect,Infect,,,Infectar,感染,Infizieren,Infectar,Contaminer,Инфицирование,감염
Destroy,Destroy,,,Destruir,摧毁,Zerstören,Destruir,Détruire,Уничтожение,파괴
DestroyAll,Destroy All,,,Destruir todo,摧毁全部,Alle zerstören,Destruir Tudo,Tout détruire,Тотальное уничтожение,모두 파괴
FreeSlave,Free Slave,,,Liberar al esclavo,解救奴隶,Sklaven befreien,Libertar Escravo,Libérer l'esclave,Освобождение раба,노예 해방
PrisonBreak,Break Out of Prison,,,Escaparse de la cárcel,越狱,Aus dem Gefängnis ausbrechen,Escapar da Prisão,Faire sortir de prison,Побег из тюрьмы,감옥 탈출
Rewards,Rewards,,,Recompensas,奖励,Belohnungen,Recompensas,Récompenses,Награды,보상
Rescue,Rescue,,,Rescate,救援,Retten,Resgate,Secourir,Спасение,구조
PlantItem,Plant,,"Plant an item, as in ""planting a bomb""",Planta,放置,Deponieren,Plantar,Cacher,Установка,설치
Retrieve,Retrieve,,,Recuperar,取回,Einstecken,Recuperar,Récupérer,Поиск,검색
From,From,,"As in ""retrieve an item FROM a person""",De,来源,Von,De,De,У кого,다음으로부터
Deliver,Deliver,,,Entregar,交付,Liefern,Entregar,Livrer,Доставка,배달
Escort,Escort,,,Acompañar,护送,Eskortieren,Acompanhar,Escorter,Сопровождение,에스코트
FindBombs,Retrieve Bombs,,,Recuperar las bombas,取回炸弹,Bomben finden,Recuperar Bombas,Récupérer des bombes,Поиск бомб,폭탄 검색
WakeUp,Wake Up Some Folks,,,Despertar a algunas personas,叫醒一些人,Weck ein paar Leute auf,Acorde algumas pessoas,Réveiller des habitants,Разбудить несколько человек,사람들 깨우기
SetFire,Set Fire to Buildings,,,Prendern fuego a los edificios,给建筑纵火,Gebäude in Brand stecken,Incendeie os edifícios,Mettre le feu à des bâtiments,Поджог зданий,건물에 방화
Defend,Defend,,,Defender,防守,Verteidigen,Defender,Défendre,Защита,방어
To,To,,"As in ""bring an item TO a person""",Para,交给,Zu,Para,À,Кому,다음에게
In,In,,"As in ""complete this mission IN 2 minutes""",En,倒计时：,In,Em,En,Через,다음 이내
With,With,,"As in ""Kill this person WITH a gun""",Con,使用,Mit,Com,Avec,С помощью,다음을 사용:
DontKill,Don't Kill Anyone,,,No mates a nadie,不杀任何人,Töte niemanden,Não mate ninguém,Ne tuer personne,Никого не убивая,아무도 죽이지 마십시오.
UseObject,Operate,,"As in ""operate a button""",Utiliza,操作,Betätigen,Utilizar,Actionner,Использовать,작동
UseAll,Operate All,,,Utiliza todos,操作全部,Alle betätigen,Utilizar todos,Tout actionner,Использовать все,모두 작동
KillMarker,NEUTRALIZE,,,NEUTRALIZAR,消灭,NEUTRALISIEREN,NEUTRALIZAR,NEUTRALISER,НЕЙТРАЛИЗОВАТЬ,무력화
KillAllMarker,NEUTRALIZE,,,NEUTRALIZAR,消灭,NEUTRALISIEREN,NEUTRALIZAR,NEUTRALISER,НЕЙТРАЛИЗОВАТЬ,무력화
KillAndRetrieveMarker,RETRIEVE ITEM,,,RECUPERAR EL ARTÍCULO,取回道具,GEGENSTAND EINSTECKEN,RECUPERAR ITEM,RÉCUPÉRER UN OBJET,ДОБЫТЬ ПРЕДМЕТ,아이템 검색
DestroyMarker,DESTROY,,,DESTRUIR,摧毁,ZERSTÖREN,DESTRUIR,DÉTRUIRE,УНИЧТОЖИТЬ,파괴
DestroyAllMarker,DESTROY,,,DESTRUIR,摧毁,ZERSTÖREN,DESTRUIR,DÉTRUIRE,УНИЧТОЖИТЬ,파괴
DestroyAndRetrieveMarker,DESTROY + RETRIEVE,,,DESTRUIR + RECUPERAR,摧毁 + 取回,ZERSTÖREN + EINSTECKEN,DESTRUIR + RECUPERAR,DÉTRUIRE + RÉCUPÉRER,УНИЧТОЖИТЬ И НАЙТИ,파괴 + 검색
FreeSlaveMarker,FREE THE SLAVE,,,LIBERAR AL ESCLAVO,解救奴隶,SKLAVEN BEFREIEN,LIBERTAR O ESCRAVO,LIBÉRER L'ESCLAVE,ОСВОБОДИТЬ РАБА,노예 해방
GiveStatusEffectMarker,INFECT,,,INFECTAR,感染,INFIZIEREN,INFECTAR,CONTAMINER,ИНФИЦИРОВАТЬ,감염
PlantItemMarker,PLANT ITEM,,,PLANTAR OBJETO,放置道具,GEGENSTAND DEPONIEREN,PLANTAR ITEM,CACHER UN OBJET,ПОДЛОЖИТЬ ПРЕДМЕТ,식물 아이템
PrisonBreakMarker,BREAK OUT,,,ESCAPAR,越狱出逃,AUSBRECHEN,ESCAPAR,FAIRE SORTIR,ВЫРВАТЬСЯ НА СВОБОДУ,탈출
RescueMarker,RESCUE,,,RESCATAR,救援,RETTEN,RESGATAR,SECOURIR,СПАСТИ,구조
RescueMarker2,ESCORT TO LEVEL ENTRANCE,,,ACOMPAÑAR A LA ENTRADA DEL NIVEL,护送至关卡入口,ZUM LEVELEINGANG ESKORTIEREN,ESCOLTAR ATÉ A ENTRADA DO NÍVEL,ESCORTER JUSQU'À L'ENTRÉE DU NIVEAU,ДОВЕСТИ ДО ВХОДА НА УРОВЕНЬ,레벨 입구로 에스코트
RescueMarker3,ESCORT TO QUESTGIVER,,,ESCOLTAR HASTA EL OTORGADOR DE LA MISIÓN,护送至任务处发起人处,ZUM AUFTRAGGEBER ESKORTIEREN,ESCOLTAR ATÉ O CRIADOR DA MISSÃO,ESCORTER JUSQU'AU DONNEUR DE QUÊTE,ДОВЕСТИ ДО ВЫДАВШЕГО ЗАДАНИЕ,퀘스트기버에게 에스코트
RetrieveMarker,RETRIEVE ITEM,,,RECUPERAR EL ARTÍCULO,取回道具,GEGENSTAND EINSTECKEN,RECUPERAR ITEM,RÉCUPÉRER UN OBJET,ДОБЫТЬ ПРЕДМЕТ,아이템 검색
UseObjectMarker,OPERATE,,,OPERAR,操作,BETÄTIGEN,OPERAR,ACTIONNER,ИСПОЛЬЗОВАТЬ,작동
UseAllMarker,OPERATE,,,OPERAR,操作,BETÄTIGEN,OPERAR,ACTIONNER,ИСПОЛЬЗОВАТЬ,작동
FindBombsMarker,RETRIEVE BOMB,,,RECUPERAR LA BOMBA,取回炸弹,BOMBEN FINDEN,RECUPERAR A BOMBA,RÉCUPÉRER UNE BOMBE,ОБЕЗВРЕДИТЬ БОМБУ,폭탄 검색
TutorialMarker,TUTORIAL,,,TUTORIAL,教程,TUTORIAL,TUTORIAL,TUTORIEL,ОБУЧЕНИЕ,튜토리얼
IntroMarker,INTRO,,,INTRODUCCIÓN,介绍,INTRO,INTRODUÇÃO,INTRODUCTION,ИНТРО,인트로
LoadoutMarker,LOADOUT,,,EQUIPO INICIAL,初始道具,AUSRÜSTUNG,EQUIPAMENTO INICIAL,CHARGEMENT,ОБВЕС,로드아웃
ChallengesMarker,MUTATORS,,"""Challenges"" refers to ""game mutators"" such as giving every NPC in the game low health",MODIFICADORES,突变,MUTATOREN,MODIFICADORES,MUTATEURS,МУТАТОРЫ,돌연변이
ItemUnlocksMarker,REWARDS,,,RECOMPENSAS,奖励,BELOHNUNGEN,RECOMPENSAS,RÉCOMPENSES,НАГРАДЫ,보상
TraitUnlocksMarker,TRAITS,,,RASGOS,技能,MERKMALE,CARACTERÍSTICAS,TRAITS,ОСОБЕННОСТИ,특성
AchievementsMarker,ACHIEVEMENTS,,,LOGROS,成就,LEISTUNGEN,CONQUISTAS,ACCOMPLISSEMENTS,ДОСТИЖЕНИЯ,성과
RewardSelectionMarker,REWARDS,,,RECOMPENSAS,奖励,BELOHNUNGEN,RECOMPENSAS,RÉCOMPENSES,НАГРАДЫ,보상
GenericCoopMarker,CO-OP,,,COOPERATIVO,合作模式,KOOPERATION,COOPERATIVO,CO-OP,СОВМЕСТНАЯ ИГРА,협력
StartCoopMarker,2-PLAYER,,,JUGADOR 2,2 人游戏,2-SPIELER,2-JOGADORES,2 JOUEURS,ДВА ИГРОКА,2-플레이어
EndCoopMarker,1-PLAYER,,,JUGADOR 1,单人游戏,1-SPIELER,1-JOGADOR,1 JOUEUR,ОДИН ИГРОК,1-플레이어
SetSeedMarker,SEED,,,SEMILLA,种子,LEVELGENERATOR,GERADOR,SÉRIE,НАЧАЛЬНОЕ ЧИСЛО,시드
LeaderboardsMarker,LEADERBOARDS,,,TABLAS DE LÍDERES,排行榜,BESTENLISTEN,PLACARES DE LÍDERES,CLASSEMENTS,ТАБЛИЦА ЛИДЕРОВ,리더보드
CreateACharacterMarker,CREATE-A-CHARACTER,,,CREAR UN PERSONAJE,创建角色,SPIELFIGUR ERSTELLEN,CRIAR UM PERSONAGEM,CRÉER-UN-PERSONNAGE,«СОЗДАЙ ПЕРСОНАЖА»,캐릭터 만들기
